,Astro,Endo,Excitatory L2/3,Excitatory L4,Excitatory L5,Excitatory L6,Inhibitory Other,Inhibitory Pvalb,Inhibitory Sst,Inhibitory Vip,Micro,Neuron Other,Olig,Other,Smc
21,0.35382512,0.016283924,0.045151383,0.005703324,0.066095494,3.4502602e-05,3.6432298e-06,1.1713649e-06,5.7057673e-07,0.0088591995,0.0053353687,0.007818683,0.34268394,0.0039902246,0.14421342
22,0.13658677,0.076785594,2.4016881e-05,0.044141784,2.4907038e-05,0.027264291,1.5317626e-06,0.0205608,1.0476191e-06,6.8514632e-06,0.013329662,0.052271996,0.48570293,2.1363398e-06,0.14329572
23,0.16786706,0.03538268,0.056482527,4.2770453e-06,0.057593957,0.31695113,1.3296996e-05,0.016590409,0.010594716,0.06936379,0.0075554466,0.08537517,0.024408733,2.735219e-06,0.151814
24,0.10828401,0.015972288,0.13589124,3.4833392e-05,0.050296888,0.34644982,0.027330095,0.0392466,0.012991721,0.13197973,0.028447729,0.00049391505,0.0037422176,2.9582657e-06,0.09883598
25,0.07470492,0.0030325314,0.17073035,0.006335558,0.23568356,0.23828459,0.027223686,0.0019606247,3.1408834e-07,0.072099544,0.018459067,0.017696094,0.0014966842,0.0045282883,0.1277641
26,0.072104454,0.0259448,0.07410922,1.0753819e-05,0.30616066,0.27318877,0.009752378,0.0064793993,4.9214265e-07,0.0602215,0.008812989,6.0632947e-06,0.0179568,0.010895156,0.13435651
27,0.12263618,0.091355205,0.16949348,9.1876755e-06,0.2663383,0.057451017,0.12349423,0.0084320055,0.006321546,0.0414369,0.0067545734,0.036379546,0.01652121,4.3462336e-07,0.05337612
28,0.16053136,0.09401951,0.139273,3.0991185e-05,0.13006313,9.075442e-06,0.023186732,0.030979289,0.027951306,0.06002712,0.034145143,0.05395126,0.10337583,0.05469165,0.08776467
29,0.20227912,0.1717835,0.030988948,0.045163758,0.27163085,0.078899965,0.0063660215,0.008777368,4.0365126e-07,0.07530414,0.0016666593,0.023209661,0.0010505882,0.016156139,0.066722885
30,0.14230527,0.20252337,0.133186,0.14266564,0.13965994,0.012545851,2.439109e-06,0.05195875,4.2717258e-07,0.054546762,0.027762612,0.00875657,0.00062957965,0.012041635,0.07141526
31,0.10734546,0.15371142,0.13555695,0.15409131,0.01772086,0.11102085,0.004302569,0.08319588,2.6124243e-07,0.03498835,0.04675009,0.0058597843,0.0037596603,0.013146915,0.1285497
32,0.15986997,0.21441598,0.24622919,0.20435628,3.4161363e-05,0.03995689,2.5818512e-05,4.6481646e-06,5.1219223e-07,0.04878179,0.006445868,0.0030477957,0.00048424024,0.01157803,0.064768896
33,0.19561706,0.11991142,0.22107832,0.13435856,0.056809925,0.0617364,2.9380328e-06,0.005461435,0.0019242557,0.027656402,0.00456502,0.017326385,0.0060025696,0.02229643,0.12525292
34,0.15510163,0.099096745,0.25818798,0.18026331,0.00016576909,0.060963556,0.007763536,0.02157712,0.0015677911,0.052245192,0.03201339,0.014088607,9.1782375e-08,0.0031960849,0.113769196
35,0.06858332,0.10721635,0.18570459,0.038496204,0.0564159,0.101392694,0.076765835,0.12098829,4.5714398e-07,0.06671175,0.045462724,0.01419707,0.01051994,0.0024975734,0.10504726
36,0.15162268,0.137332,0.34489825,0.06804143,2.7421112e-05,0.014432214,1.8739462e-06,0.020195283,3.3973788e-07,0.015386405,0.067046255,0.036989264,7.4135755e-08,0.01654617,0.12748028
37,0.22577912,0.11870221,1.5350137e-05,0.03233283,2.1615158e-05,0.1648198,0.30385664,2.0165419e-06,7.781155e-07,0.00014050544,0.03325341,0.02092754,0.0002063204,0.014178268,0.0857636
38,0.090757035,0.011020706,0.072041065,2.453022e-05,0.25892854,0.35430405,1.2205086e-05,2.642949e-06,1.081574e-06,0.06203997,0.03965889,5.789251e-06,2.459626e-07,0.005192759,0.10601043
39,0.12934355,0.03780262,0.06960177,3.1590394e-06,1.39527565e-05,0.12891658,0.0002198614,0.009809795,0.007980683,0.15977345,3.1272433e-05,0.073806874,0.27752283,1.81092e-06,0.105171815
40,0.2797163,1.5606582e-05,0.016134711,5.6570902e-06,2.495858e-06,0.019411394,0.010915643,0.007958732,5.3921775e-07,0.07743395,0.050516486,0.070225306,0.34646502,0.0030345335,0.11816365
41,0.39515916,0.11696728,0.049216565,2.559896e-05,4.2990023e-06,0.022812914,3.087058e-06,1.839134e-05,1.0604433e-06,7.3129363e-06,1.4991831e-05,4.8186732e-05,0.2530765,2.0727223e-06,0.16264258
42,0.14682643,0.0049832407,0.025139146,3.3178587e-06,0.23693976,0.2863343,0.07225099,2.0971638e-06,0.0027321288,0.011813408,0.020559683,7.802624e-05,0.033520356,0.002030401,0.15678678
43,0.102182016,0.020096194,0.1389715,2.2376036e-05,0.22789513,0.27039617,6.892583e-05,0.044318072,0.0010196946,0.03316942,0.020920243,0.020959102,9.175902e-07,0.0047921333,0.115187995
44,0.15278965,0.023809697,0.11982148,7.667848e-05,0.13200004,0.24887091,0.0031573677,0.13163535,4.1600885e-07,0.036875717,0.014237554,0.013494051,0.013280756,0.016009564,0.093940675
45,0.29933214,0.06302695,0.25346857,0.034563903,0.023364628,0.11566447,0.025882103,0.024553722,0.011578101,0.019331615,3.4264056e-05,0.009709661,0.027929427,1.1938937e-06,0.0915592
46,0.25262156,0.017873356,0.14842321,1.7266146e-05,0.21183203,0.058497522,0.084656574,0.02924973,0.02574932,0.00044240546,0.020722602,0.00056581234,0.03687925,0.012363076,0.10010632
47,0.12115915,0.014386514,0.12873492,3.5453817e-05,0.34156668,8.28173e-06,0.15475197,0.015398683,5.18326e-07,0.10399558,0.009895807,1.2230236e-05,0.0037068787,0.005602757,0.1007445
48,0.14492562,0.013047208,0.15800788,0.14390856,0.23408215,9.629301e-06,0.039923504,0.079261184,0.002362404,0.043388933,0.02293945,0.015871812,1.8434657e-05,0.014946321,0.087306984
49,0.13248365,0.017208556,0.1188217,0.2612023,0.16176443,0.043592263,1.4280285e-05,0.12057142,3.5145245e-06,0.0071699284,0.013152795,0.03384779,0.0015417481,0.005156194,0.08346948
50,0.09340119,0.04249065,0.012774111,0.30120143,0.0075167324,0.17113526,0.026684094,0.19298463,4.5450838e-07,0.0074183494,0.023720382,0.028693544,0.012287997,0.018848471,0.060842637
51,0.11188798,0.08757399,0.3071963,0.15314426,0.05772115,3.793535e-05,0.07890073,0.08833758,4.52293e-07,0.013142042,0.010489677,0.014155155,0.0022657237,0.0080602,0.067086905
52,0.06318649,0.015113004,0.29942012,0.11869977,1.2704694e-05,0.035825066,1.8820885e-05,0.24377619,6.065799e-07,0.078030296,0.016053557,0.022651106,1.7026686e-07,0.004883187,0.10232896
53,0.08169232,7.0743813e-06,0.2269462,0.17404789,0.07549576,0.12018327,0.04806176,0.020214807,4.8565727e-07,0.12945588,0.026362346,0.000110099034,0.019579839,0.024700392,0.053141963
54,0.07540335,0.01761621,0.23540339,0.08053801,0.00036343583,0.15337963,0.043893043,0.032068603,0.14745633,0.08405287,0.0022364007,0.0062339175,0.0001084805,0.0021098251,0.11913659
55,0.23223893,0.0177774,0.06906379,0.072798975,1.0915094e-05,0.04364926,0.25245297,1.8625735e-06,6.15059e-07,0.123203024,0.04405386,0.026012171,4.407139e-07,6.700997e-07,0.11873503
56,0.5527333,0.17198993,0.0002552475,0.04962259,4.4600542e-06,0.02625714,0.01477132,0.020494055,8.6330635e-07,0.063087106,0.003696722,1.8642419e-06,0.0007268633,0.014983267,0.08137523
57,0.11928422,3.583482e-06,0.21638246,3.25574e-06,0.26544937,0.001723058,4.461367e-05,0.021993453,9.387095e-07,0.018716488,0.08020871,0.031987395,0.10280001,0.008272982,0.13312937
58,0.3315652,0.09030002,0.05932013,6.682348e-06,0.085598394,1.3979425e-05,0.05682472,0.019639343,0.007420358,0.09857333,0.01865692,7.3011397e-06,0.15290831,7.1445976e-07,0.07916454
59,0.2109797,0.072165124,0.05505214,1.7739445e-05,5.5939836e-06,2.0853508e-06,3.0599545e-05,1.8037374e-06,9.509061e-07,7.201225e-05,2.7416076e-05,0.06973029,0.39261827,5.1102675e-06,0.1992912
60,0.056690592,0.06784191,6.578948e-06,9.658307e-06,0.024844095,0.022370782,0.048811108,0.04123981,6.421926e-07,0.046353865,0.048761364,0.07033388,0.36156833,7.578411e-06,0.21115987
61,0.10473461,0.034833863,0.011002646,3.7295524e-06,0.17476578,0.32825977,0.061130524,0.042273805,0.03502169,0.024633778,0.01970215,0.015714858,0.05733999,0.0023020098,0.088280804
62,0.16768771,0.025044082,0.18317382,0.011441501,0.08259351,0.30383024,0.04945081,0.015607546,0.0038603265,0.0065113106,0.027431263,0.021014178,0.0009676617,0.01172132,0.089664675
63,0.08868005,1.3265983e-05,0.09848751,4.301211e-06,0.1834828,0.34765127,0.011883481,0.020322192,0.007297244,0.06576192,0.014525797,0.021536078,0.01139879,0.008221437,0.12073386
64,0.13563839,0.006065163,1.8331613e-05,0.04750056,0.48400885,0.11264652,0.014655729,3.1257111e-06,8.4822636e-07,0.01602148,2.7715903e-05,0.02945521,0.03223248,0.026818942,0.09490663
65,0.11358136,0.045822166,0.14299177,1.6292097e-05,0.32287002,0.014810374,0.041143067,0.06831606,4.226237e-07,0.012588205,0.024810275,0.023112232,0.048355207,0.0260604,0.11552212
66,0.16447635,0.002895595,0.28301904,2.7202811e-06,0.35887626,0.00011122531,0.008130619,0.09053817,5.7225213e-07,0.036754906,0.013061387,4.8023117e-05,2.6225763e-07,0.0031923929,0.038892534
67,0.09595929,0.07361324,0.06559488,0.22487645,0.21550383,0.050695658,0.020853357,0.027516127,0.0023427939,0.06294096,0.0221968,0.004754348,0.022635827,0.037841823,0.07267459
68,0.19871089,0.03758552,0.06612867,0.37430426,0.06118912,0.01913139,1.9648798e-05,0.04626675,4.0376239e-07,0.0022057095,0.046057373,0.046484232,0.0025974123,0.0017701099,0.09754864
69,0.12124741,0.019671977,0.15058507,0.29308575,0.18910302,0.06037897,0.0207603,0.0037329684,3.2316993e-07,0.013786485,0.04011411,0.006663916,0.012373856,0.01327987,0.05521593
70,0.13939965,0.022348626,0.22785762,0.21299912,0.16441403,0.02101808,5.199247e-05,0.026562143,0.0008139646,0.016594386,0.036944907,0.005488437,0.0068441303,0.0113780685,0.107284814
71,0.14229752,0.038170528,0.21845181,0.16894574,0.00011314913,0.08402742,0.070030004,0.03801261,7.9051614e-07,0.07711226,0.01634263,0.0065764003,2.6837296e-07,0.00445501,0.13546385
72,0.1310012,0.0372817,0.20757619,0.084910974,0.019021329,0.117681935,0.02784353,0.12408863,0.012838544,0.08864441,0.015972327,0.009855567,0.00852987,0.020823892,0.09392994
73,0.07822173,0.03951154,0.27065408,0.10743787,0.03864766,0.21532442,0.011621451,0.012391837,3.848866e-07,0.03779251,0.028832048,0.042631976,0.0005853518,0.0062437523,0.11010339
74,0.26096392,0.023346065,0.1660895,5.8112414e-06,2.1724318e-05,0.04865966,0.20706189,0.065483145,7.128055e-07,0.05077991,0.06250262,0.013918364,0.011075398,0.0043245605,0.08576674
75,0.46683177,3.3588954e-06,2.0188397e-06,3.805683e-06,4.9602795e-06,0.08120479,2.4252543e-06,2.6869927e-06,9.76463e-07,0.16328055,2.4433634e-06,0.038391568,0.08689289,0.023271061,0.14010477
76,0.034856535,6.380644e-05,5.1032446e-05,0.00016089679,0.26371208,0.19645174,0.24717773,0.04008918,2.1538094e-06,0.053915042,0.0509493,4.245265e-06,3.0995582e-07,0.009083741,0.10348226
77,0.3417161,0.00054898736,2.5186457e-06,3.817062e-06,0.21536557,8.002457e-06,0.00011260964,0.04206521,0.041709833,0.1645713,0.0044179056,0.04897067,0.038336277,0.012330988,0.08984016
78,0.29805204,0.07964172,5.976018e-06,0.08428463,0.00018050769,3.322591e-06,0.021448782,0.026428806,0.050789278,0.030120071,0.00044624333,0.061198205,0.2580642,0.032727405,0.05660877
79,0.25497764,0.06973588,2.3577004e-05,1.9508109e-06,0.08789578,2.4130077e-05,0.075559355,0.000771866,4.123514e-07,0.024941951,0.00053436,0.035148185,0.27271187,6.109019e-06,0.17766696
80,0.10454139,0.04569217,0.002311919,1.9892145e-06,0.22878687,0.30234784,0.03366288,0.027114458,0.0014271988,0.065959945,0.02260007,0.00014490624,0.009738955,0.016092226,0.13957722
81,0.09524359,0.06696648,0.107792206,6.5925547e-06,0.027442392,0.4209181,0.03832986,2.7894134e-06,0.0030974064,0.04857411,0.02731756,0.057787415,0.012467977,0.0111338245,0.082919694
82,0.19496046,0.04405209,0.10948384,3.0333101e-06,3.8804425e-05,0.16681103,0.07615317,0.24529429,5.0049863e-07,0.052047588,3.7745938e-06,4.5512454e-05,0.0017844968,0.015124178,0.09419726
83,0.17397046,0.053546626,0.18049438,3.0654412e-06,3.788e-05,0.09064014,0.06635411,0.21120027,0.023423318,0.026466891,0.022752369,0.048437927,0.008770193,0.0023110444,0.09159134
84,0.20800427,4.541882e-06,0.18438074,2.9929224e-05,0.33894002,0.00021081623,0.035876144,0.07704129,1.0461592e-06,0.043096937,0.02458821,5.2425335e-06,0.003293331,6.1845554e-07,0.084526986
85,0.16755779,0.026223494,0.15455365,0.06863948,0.17383862,0.04293111,0.0005132182,0.048026536,0.003695239,0.03429104,0.038686376,0.03722608,0.034590255,0.049244266,0.11998278
86,0.120608635,0.021911249,0.08701902,0.19759938,0.14211085,0.03256557,0.094580725,0.03710116,0.07318948,0.019930743,0.024737233,0.004645679,0.02060212,0.009006158,0.114391886
87,0.17392921,0.00015097209,0.12686206,0.3275397,0.14525518,0.060412113,0.025085423,0.0048492867,3.859786e-07,9.133935e-06,0.03376849,0.0050566685,0.0014477385,0.018433547,0.07720017
88,0.13365091,0.06269839,0.12599424,0.38091084,3.5935664e-05,0.08493445,0.0014897656,0.046256326,4.8085064e-07,0.007141913,0.0062442827,0.060010303,0.0011825011,0.0024371478,0.08701251
89,0.066777594,0.041439585,0.2306773,0.24719155,0.10771669,0.0013322685,1.0350886e-05,0.06938963,7.715977e-07,0.01811719,0.04662776,0.00051689066,0.03046144,0.036860254,0.10288068
90,0.15548317,0.0080603305,0.33754632,0.13525023,0.017649908,0.05332705,0.025573995,0.041545566,0.006947799,0.0020028893,0.05730252,0.041130878,3.67041e-07,1.0761638e-06,0.118177995
91,0.09804297,3.2270773e-06,0.07549193,0.10878622,0.026560735,0.15266743,0.11983236,3.9691213e-06,3.2476366e-06,0.034717824,0.08775218,0.114390545,2.2034726e-07,0.0049618897,0.17678532
92,0.18441337,0.02922664,0.2653525,0.11962654,1.0731278e-05,0.12278194,0.017634964,0.033051077,5.4276876e-07,0.061996825,0.021451913,0.012234434,0.0003302393,0.0055387234,0.12634952
93,0.38587427,0.0070142425,0.15420528,0.04753202,0.00466137,0.12766546,2.553598e-05,0.00011948636,1.570483e-06,0.013501947,0.13310665,0.11453571,0.0110772,7.825569e-07,0.0006784999
94,0.28299868,0.057047628,0.013738225,0.17663547,0.0001473482,4.670122e-06,0.00014324138,0.030176712,1.149262e-06,6.377488e-05,0.027716681,0.00013129586,0.24069402,2.5931022e-06,0.17049846
95,0.14314738,0.04863835,9.956946e-06,1.7561773e-06,0.14151853,0.18772587,0.13260984,0.025338272,5.4434116e-07,0.065871716,0.03483751,7.051734e-05,0.032910954,0.016455604,0.17086317
96,0.34468666,0.09332646,3.653145e-06,0.018982932,3.9466977e-05,0.026479889,0.06266547,3.0671652e-06,7.008626e-07,3.889568e-05,0.032419294,0.034811918,0.2465694,6.9257134e-05,0.13990304
97,0.43119496,2.1063977e-05,9.649967e-06,1.2023696e-05,7.730673e-06,0.043856043,2.30937e-06,1.093345e-06,5.375299e-07,0.055335686,1.38019e-05,0.035134677,0.31734958,0.00080680894,0.116254054
98,0.16503716,0.06060332,0.09627708,1.4086397e-05,7.743409e-06,0.20523295,4.315617e-06,0.0148877865,8.319649e-07,0.00029112646,0.038624696,0.07818807,0.21533032,3.4017235e-06,0.12549719
99,0.09728601,0.032646425,0.12025114,4.7600633e-06,0.11872192,0.315097,0.04450609,2.646326e-06,0.016759748,5.490191e-06,0.020827405,0.022352505,0.06932589,7.1274576e-07,0.14221214
100,0.13593297,0.027620096,0.0783278,0.045578502,0.07635236,0.14343593,0.10774331,0.1913049,0.0008089293,0.029560879,0.0093364995,0.011240758,0.017182402,0.004910663,0.12066402
101,0.064889304,0.008478652,0.10027326,0.089699246,0.17399906,0.24898213,0.001628502,0.059811912,0.010783347,0.03846111,0.0124798985,0.024937259,0.03670644,0.037082102,0.091787964
102,0.1480748,0.03624101,0.06066268,0.015107837,0.123921156,0.046736468,0.1668832,0.02671769,0.09367068,0.079911605,0.02096024,0.054589067,0.03449837,0.008224832,0.08380032
103,0.15499927,0.030061362,0.050288863,4.9624136e-06,0.36233875,0.020794274,0.06607354,0.106729224,0.0036268516,0.048152573,0.03369577,0.044862133,3.6528388e-07,0.0030145522,0.075357504
104,0.1633933,0.0052337684,0.21467537,0.028459262,0.040395636,0.050613053,0.094034195,0.23630378,1.5317207e-06,0.010462718,0.041191284,0.009738359,0.025268516,0.030548982,0.049680255
105,0.16988906,1.8352277e-05,0.1599546,0.22194971,0.030276436,0.029345438,0.0769933,0.1067602,0.00058081944,0.031703465,0.024631767,0.045363326,0.0012234946,0.0075500216,0.09376004
106,0.13359623,0.02262132,0.07608987,0.2933728,0.10784096,0.025573175,0.03269928,0.15369734,5.2755524e-07,0.0065285545,0.044712327,4.6102592e-05,1.0746116e-07,0.008503157,0.09471827
107,0.11351227,0.024459777,0.14248425,0.2322483,0.11465031,0.024469651,0.061461102,0.03492872,0.06520155,0.04393124,0.040966034,0.01026213,0.0010002876,0.005309281,0.085115135
108,0.16998981,0.019205367,0.17993079,0.1274809,0.08409114,0.008475232,0.06779399,0.07907524,0.0025581587,0.08672555,0.007431444,0.042917565,0.00013086927,0.008497435,0.115696475
109,0.091422506,0.062327508,0.09150991,0.23746386,0.058025327,0.082838506,0.048345167,0.046569534,9.2335705e-07,0.11417529,0.021030392,0.016991535,0.0021938637,0.009145121,0.11796061
110,0.072695814,0.04128799,0.18218413,0.15700005,0.00020688273,0.08473421,0.062584594,0.03476493,0.0011312364,0.18690284,0.03318647,0.006980938,0.008210853,0.006860164,0.12126899
111,0.08516217,0.00018238404,0.15615346,0.16453283,2.9752022e-05,0.2226371,0.080556005,0.02795293,8.7203176e-07,0.04296341,0.044280745,0.018218447,0.004187116,0.025191596,0.12795116
112,0.28086686,0.19566034,0.0027529164,0.09373874,4.9890145e-06,0.18757567,0.035993177,6.201186e-06,7.157976e-07,0.09894455,1.099524e-05,0.005472067,0.0011557003,0.03117549,0.06664159
113,0.14456272,0.08683083,0.020559033,8.876096e-06,0.1004931,0.13114749,0.08556089,0.26092127,0.009913285,2.1122005e-05,0.04391598,1.0130472e-05,1.8835429e-07,0.033487454,0.082567625
114,0.43945572,2.0983307e-06,2.797557e-05,3.625657e-06,0.026706122,0.0753309,2.5277116e-06,0.013774477,0.17272426,0.054744612,2.0982947e-05,0.02223739,0.11201412,3.5424018e-06,0.08295177
115,0.21537393,0.046636198,6.132083e-06,0.055050187,5.116828e-06,3.876115e-06,8.356241e-06,0.045945622,7.587447e-07,0.035991855,2.4097271e-06,0.068585955,0.42875353,1.2470722e-05,0.10362362
116,0.07100928,0.102494076,0.045116093,0.0011649282,0.055393167,0.43018523,0.03440449,0.013791822,8.502491e-07,0.0012504249,1.2352127e-05,0.028187938,0.07142044,0.0074251904,0.13814367
117,0.07619548,0.030556351,0.07023123,0.03299079,0.24829684,0.31591266,0.014835434,0.006354105,3.2364147e-07,0.0027729243,0.0015921775,0.031737592,0.040847715,2.8140295e-07,0.127676
118,0.11967393,0.003710732,0.14097251,0.013899755,0.1882854,0.3021526,0.00020228399,0.038299255,4.3242378e-07,0.032843053,0.0055770916,0.022107547,0.0033456502,0.007554073,0.12137569
119,0.12558004,0.05169432,0.19526578,0.015097407,0.1410512,0.30204904,0.004386645,1.1323641e-05,0.0029152883,0.035282373,0.01985398,0.0143243065,0.01501662,0.0041083707,0.073363334
120,0.17017996,0.053820156,0.0002977427,9.208017e-06,0.2682878,0.13744815,0.06710892,0.037496552,0.0561917,0.041786887,0.027356533,0.027300684,0.04109683,0.039842505,0.031776283
121,0.0851146,0.02477557,0.08493407,2.695994e-06,0.24869524,0.05961542,0.09216488,0.26776567,6.0364334e-07,0.014104748,0.026792023,0.005123315,0.017514128,0.006211588,0.067185365
122,0.15094644,0.009525806,0.17686957,0.14310907,0.2438692,0.0002575036,0.054671068,0.0064175604,0.0032559172,0.025096014,0.040521577,0.0075695473,0.0004626132,0.0126882875,0.12473982
123,0.21814351,0.028155185,0.104673535,0.36819023,0.038435165,0.009297598,0.0430961,0.047362786,5.042825e-07,8.110249e-05,0.041154977,0.02726591,0.01929152,0.0030200924,0.051831745
124,0.19752313,0.0001222325,0.09830438,0.34411547,0.00042360806,0.033432387,0.027563982,0.03284575,0.035926603,0.03587397,8.540853e-06,0.029609893,0.04215396,0.02824446,0.09385157
125,0.12040035,0.023806475,0.27821755,0.18669377,0.09573139,0.14695925,4.9458463e-06,0.015976189,0.00171003,0.0010275713,0.02960561,0.01689172,0.0027641745,0.010319508,0.06989144
126,0.11184303,0.08411783,0.26039702,0.22458588,0.02673872,3.398087e-05,0.0001306096,0.039237823,0.006480355,0.08114111,0.0021973203,0.025857322,0.029091218,0.020633161,0.08751467
127,0.1304633,0.047880847,0.17542705,0.029979572,0.0817892,0.12117584,0.083381765,0.1424896,3.9070987e-06,0.0461804,0.0099005755,0.020476762,1.1354816e-06,0.01539193,0.095458016
128,0.16192493,0.03239493,0.11806701,0.124229744,0.000104269784,0.12231903,0.039119557,0.017427098,0.055412695,0.113138214,0.018560166,0.05852847,0.0032025727,0.003702657,0.13186873
129,0.11515205,0.018529052,0.17563275,0.0934008,0.07816312,0.14539586,0.11904757,0.029305097,0.006126377,0.056467254,0.055388536,0.018900797,3.2971286e-07,0.002866404,0.08562386
130,3.060259e-06,0.28748214,5.21922e-05,7.0074304e-05,1.7564802e-05,0.24812928,0.073400036,8.235066e-06,5.1926836e-06,6.857663e-05,0.07607602,0.15866148,6.8954955e-07,0.038223155,0.11780233
131,0.074087925,9.242547e-06,2.5480222e-06,0.03602247,4.5031184e-06,9.156103e-06,0.62416583,0.03338604,2.3652034e-05,5.207282e-06,2.7840058e-05,0.089554906,0.0029085763,7.7015085e-07,0.13979132
132,0.17388806,5.9389513e-06,1.9604497e-05,3.8136648e-06,0.06401864,0.102487914,0.08905794,0.02453795,0.2939922,0.07874221,0.026721394,0.026391331,0.03120386,0.01142474,0.077504426
133,0.22510651,0.015519876,0.047985144,2.8701133e-06,0.020380618,0.038809754,0.14164804,9.156195e-06,0.099761926,0.15506087,0.00726014,0.02921677,0.12815596,5.104237e-06,0.09107728
134,0.09948201,0.05655518,0.021653514,0.043007363,0.0001863455,7.2740436e-06,5.0618887e-06,2.6944285e-06,5.0702783e-07,4.017326e-05,0.006972937,0.053685196,0.55610555,3.703489e-06,0.16229242
135,0.24256618,0.04039034,0.048058618,0.00916517,0.06915837,0.3086781,4.6587098e-05,0.011351706,0.0034607586,6.3058123e-06,0.027910767,0.06831091,0.071142204,0.0046219393,0.09513206
136,0.10234323,0.013447915,0.20297375,2.4367186e-05,0.15166917,0.20806687,0.03035601,0.11642403,4.3208388e-07,0.031494237,0.006498562,0.02638152,0.0063256565,0.0050921408,0.09890213
