,L2/3 IT CTX-1,L4/5 IT CTX,L5 IT CTX,L5 NP CTX,L5 PT CTX,L6 CT CTX,L6 IT CTX,L6b CTX,Lamp5,Sst,Vip
1200_36400,0.4686601713299751,0.3601616591215134,0.3436108663678169,0.38258726745843885,0.3563415423035622,0.3232679158449173,0.4419202193617821,0.3336472511291504,0.5131317585706711,0.3720305770635605,0.673532509803772
1200_37200,0.4276126310229301,0.3656255438923836,0.3623878836631775,0.39227424710989,0.3436679720878601,0.2860727295279503,0.49814349263906477,0.33262437433004377,0.15422699749469757,0.13617502376437188,0.4324241727590561
1200_38000,0.3040311336517334,0.2022898443043232,0.19936988055706023,0.2090357057750225,0.21869824230670928,0.2246408686041832,0.29555303156375884,0.22305735275149347,0.1334495350718498,0.12334311231970788,0.09854721389710903
1200_38800,0.05931234154850245,0.049927520938217645,0.0647933691740036,0.06333404295146465,0.07882373109459878,0.06383701935410499,0.08062268048524857,0.059577863290905954,0.010917786415666342,0.01247145957313478,0.027388757281005382
1200_39600,0.16643616035580636,0.14433916062116622,0.10548420660197735,0.12272176779806614,0.12706205993890762,0.1434809982776642,0.15958069115877152,0.12951945289969444,0.03741611409932375,0.03834265731275082,0.2296825535595417
1200_40400,0.5679604411125183,0.5323781460523606,0.359519262611866,0.39474423676729203,0.41532301902770996,0.45195828527212145,0.49670645594596863,0.3588366612792015,0.18411647006869317,0.2097073696553707,0.570940300822258
1200_41200,0.37294849306344985,0.4532674103975296,0.29015398770570755,0.26953707337379457,0.25730648785829546,0.30950741469860077,0.3506172180175781,0.23167715892195703,0.33976638317108154,0.16502368301153184,0.435712668299675
1200_42000,0.4726569876074791,0.44184450507164,0.3115082293748856,0.37056870609521864,0.4020219013094902,0.2970957547426224,0.4268230006098747,0.32372392863035204,0.39887974709272384,0.15713904276490212,1.3779097855091096
1200_42800,0.039863250218331814,0.06697651073336601,0.06479475535452366,0.06478365063667298,0.03169064242392779,0.025639992859214544,0.0493506358936429,0.05183823853731156,0.0510682562366128,0.009541368437930941,0.2039265476167202
1200_43600,0.41884328573942187,0.27533678263425826,0.23946102187037469,0.23154500275850295,0.3237385243177414,0.21333991661667823,0.33407209664583204,0.213519699126482,0.14788702204823495,0.10751982182264329,0.276663438975811
1200_44400,0.5712878853082657,0.38276936262845995,0.309077250957489,0.3161872625350952,0.3066421076655388,0.3210259050130844,0.4926543101668358,0.302979551255703,0.3630402535200119,0.3741443917155266,0.5471897780895233
1200_45200,0.37696435749530793,0.23855469301342963,0.1737265020608902,0.20320156291127206,0.2508147656917572,0.14305150136351585,0.30257574915885926,0.1704062208533287,0.19548381119966507,0.2984639510512352,0.38053964376449584
1200_46000,0.25585637241601944,0.14059422612190248,0.1276180289685726,0.14537327513098716,0.1417749710381031,0.1114974532276392,0.20732249543070794,0.1539553552865982,0.10419728606939316,0.15940213948488235,0.2011069566011429
1200_46800,0.08755559995770455,0.05034161601215601,0.054620650596916676,0.07244308888912201,0.07860553860664368,0.12560848295688629,0.09073398895561695,0.1074128296226263,0.0832529153674841,0.02474258476868272,0.14837092980742456
1200_47600,0.3894370883703232,0.20522111281752586,0.22261319905519486,0.37415678799152374,0.28113682717084887,0.38785907030105593,0.29098898470401763,0.272276808321476,0.3457071289420128,0.10709386765956878,0.4848351776599884
2000_25200,0.04581017382442951,0.015390601195394992,0.015924406796693803,0.04672283008694649,0.02739718919619918,0.04400100000202656,0.03469543661922216,0.035017349570989606,0.03202517796307802,0.01845521731302142,0.015536889014765621
2000_26000,0.3765002638101578,0.22482566386461258,0.18762263283133507,0.25757252871990205,0.3385300785303116,0.46283919662237166,0.3436188086867332,0.2650978684425354,0.19579269960522652,0.10604278706014157,0.34285255074501036
2000_26800,0.13338712453842164,0.07949413768947125,0.08286208771169186,0.14780399203300476,0.10333075784146786,0.1579799719154835,0.09508702196180821,0.11628711521625519,0.08450088165700435,0.05698566045612097,0.10736998468637467
2000_28400,0.26248013973236084,0.22298554033041001,0.20011075884103774,0.2323268935084343,0.1857782855629921,0.15823533982038498,0.2308656819164753,0.21133064478635788,0.18405228704214097,0.531668409705162,0.17737141400575637
2000_29200,0.06924996301531793,0.029001659620553254,0.02450269889086485,0.024292329698801043,0.04400632791221142,0.044842620752751826,0.07640990056097507,0.03878465425223112,0.02454552175477147,0.18903351649641992,0.04521346483379603
2000_30000,0.3326057091355324,0.01180592910386622,0.01725523015484214,0.016939253825694323,0.057328916154801846,0.011520479153841735,0.029701119381934406,0.022774919029325248,0.003981770784594119,0.008731131674721837,0.01983293378725648
2000_30800,0.39947353899478916,0.10462633930146695,0.08801904320716858,0.09142733924090862,0.1468910202383995,0.18519188985228538,0.2744631737470627,0.11893919222056866,0.24336309731006622,0.08899331763386727,0.08579598590731621
2000_31600,0.3930893436074257,0.19747238531708716,0.1687420889735222,0.2202724061906338,0.26895174384117126,0.24591378197073938,0.3200957685709,0.2580831602215767,0.23103926405310632,0.6157121270895004,0.25860290974378586
2000_32400,0.6829540282487869,0.5010084420442581,0.4170603960752487,0.43926406502723697,0.4903108164668083,0.7372197091579438,0.6551990568637848,0.5035566806793212,0.3467435196042061,0.2805497393012047,0.4390901267528534
2000_33200,0.5041616916656494,0.21391890123486518,0.22491839677095413,0.24390685111284255,0.24394367411732673,0.5268568158149719,0.3437258437275887,0.25645774602890015,0.10403380654752255,0.10476793460547924,0.19065206721425057
2000_34000,0.47835408300161364,0.3922644168138504,0.34270383417606354,0.3913555309176445,0.36098315119743346,0.7081389129161835,0.4711765542626381,0.4373865768313408,0.42067708969116213,0.3281316339969635,0.4348544001579285
2000_34800,0.4423958331346512,0.2965844824910164,0.27178606390953064,0.2848933070898056,0.3078016400337219,0.5073674857616425,0.3810222208499909,0.3376606434583664,0.3192359834909439,0.601982307434082,0.22601865231990814
2000_35600,0.23478099778294564,0.20202293246984482,0.19150500521063804,0.20354627221822738,0.1316293880343437,0.14943246990442277,0.22410680577158928,0.20023251250386237,0.06424077339470387,0.05206560473889112,0.1677013210952282
2000_36400,0.5600796520709992,0.22180322781205178,0.20513028129935265,0.24572159200906754,0.2830933079123497,0.2197806194424629,0.30850125700235365,0.23639823645353317,0.33983543664217,0.43313362300395963,0.2963045910000801
2000_37200,0.16910993903875352,0.10848522149026393,0.11151568926870822,0.1624208889901638,0.14973364248871804,0.12126145958900451,0.15902953669428826,0.11523745730519296,0.24354972913861275,0.45971280336380005,0.10549124218523502
2000_38000,0.2858598977327347,0.18889235034585,0.22543673291802407,0.25538005232810973,0.233521618694067,0.1424099937081337,0.27683412134647367,0.19295570477843285,0.07544578276574612,0.08634344674646854,0.1527377873659134
2000_38800,0.1753307491540909,0.1774206764996052,0.1793154440820217,0.22383684739470483,0.1257339060306549,0.11776041835546494,0.1786326326429844,0.16782791391015053,0.22074256837368011,0.27310746610164643,0.1304277777671814
2000_39600,0.4124372273683548,0.42486422508955,0.2897013083100319,0.3266967907547951,0.3163610488176346,0.2571523398160935,0.3621407821774483,0.2588223904371262,0.17335971891880037,0.1699005588889122,0.5522731691598892
2000_40400,0.2788802310824394,0.3929990515112877,0.19131140410900116,0.2004743807017803,0.22004223167896272,0.14643290117383004,0.21830905452370644,0.16746341586112976,0.10848622098565101,0.10012887567281724,0.3283045575022697
2000_41200,0.19468841701745987,0.2986871212720871,0.20496787503361702,0.203223667293787,0.15459270030260086,0.1500081978738308,0.18830026388168336,0.1961820140480995,0.12232182398438454,0.0945398859679699,0.6471525341272354
2000_42000,0.026714522391557693,0.08127209432423114,0.048477254807949066,0.04356526937335729,0.03614662010222674,0.01771133616566658,0.03434116262942553,0.026857484225183727,0.004642752534709871,0.011363772628828882,0.014988693408668041
2000_42800,0.35622306913137436,0.43347311913967135,0.27704749852418903,0.29495583176612855,0.24192086309194566,0.2787818774580956,0.3628551810979843,0.2639841452240944,0.26976707875728606,0.19634140506386757,0.30402780026197435
2000_43600,0.08135384134948254,0.1228396188467741,0.06097929961979389,0.04779100306332111,0.05123618207871914,0.06023577488958835,0.1021833248436451,0.05806583184748888,0.013673144159838559,0.011222312599420548,0.028625019919127227
2000_44400,0.5221215516328812,0.2442831166088581,0.19668473899364472,0.2051052637398243,0.24306387081742287,0.22290554791688919,0.32596542984247207,0.21274348422884942,0.12507035955786705,0.087264384329319,0.21301059946417808
2000_45200,0.2352958492934704,0.1885792724788189,0.13714411333203316,0.17784220725297928,0.1567069724202156,0.07528742477297783,0.17842449620366096,0.13777414932847024,0.15991436541080475,0.17992142587900162,0.2325529009103775
2000_46000,0.07884284779429436,0.04695563670247793,0.035802106745541094,0.06089851409196854,0.03438851777464152,0.019692787341773512,0.06444334052503109,0.04281830284744501,0.044988563284277916,0.011418786272406578,0.21490654721856117
2000_46800,0.1303935267031193,0.06929818019270897,0.06919383890926839,0.41341559439897535,0.08214803896844387,0.045463400147855285,0.11209117025136948,0.1032070841640234,0.047973825596272945,0.029080737382173538,0.25928620547056197
2000_47600,0.2784514307975769,0.19159803465008737,0.1730521872639656,0.6308348178863525,0.18951827213168143,0.16254846826195718,0.3383433386683464,0.235272778570652,0.2143150307238102,0.09427968636155129,0.1727773889899254
2800_26000,0.04091146849095821,0.0302118799649179,0.030469989590346813,0.0621733944863081,0.07397193238139152,0.13947039172053338,0.046065046451985836,0.08816459514200688,0.022105642408132554,0.013153875898569822,0.11390811279416084
2800_26800,0.10466181635856628,0.06633020676672459,0.08989577367901802,0.23054877892136574,0.08896139711141586,0.11152787804603577,0.0993066992610693,0.14640215039253235,0.03148175925016403,0.02668234659358859,0.2273091807961464
2800_27600,0.21285898014903068,0.1118166159838438,0.10798969604074955,0.13103628233075143,0.12930864095687866,0.08015471026301384,0.15223598033189772,0.1135368537157774,0.07033194713294506,0.08189159110188485,0.12974212765693666
2800_28400,0.33274282813072203,0.2398829460144043,0.21863340958952904,0.25648425817489623,0.2116057924926281,0.20438205301761628,0.29208612740039824,0.16188911125063896,0.1330574184656143,0.28716117292642596,0.23233797997236252
2800_30000,0.521718031167984,0.03244503941386938,0.03486883267760277,0.039610663428902626,0.07813666835427284,0.04293451588600874,0.07617149353027344,0.06342754922807217,0.013260104367509485,0.022072810865938663,0.03460272513329983
2800_30800,0.26167523860931396,0.11860477589070798,0.12626198008656503,0.18668623194098471,0.17615843415260315,0.2547377720475197,0.23236639723181726,0.19770992919802666,0.3330632150173187,0.7187922537326813,0.20361004546284675
2800_31600,0.7451015591621399,0.2280050404369831,0.2337548576295376,0.2669461309909821,0.5927243113517762,0.5358620673418045,0.40933598577976227,0.27383270412683486,0.1407591573894024,0.17616085112094879,0.3933429315686226
2800_32400,0.5929686725139618,0.3513462722301483,0.3085759922862053,0.30697065591812134,0.47103339433670044,0.5656656414270401,0.458563457429409,0.32987756878137586,0.16027777418494224,0.15974053591489792,0.387477320432663
2800_33200,0.4268969982862473,0.3248205170035362,0.34904385209083555,0.3272038042545319,0.3092032760381699,0.5916284948587418,0.38922672867774966,0.33134619891643524,0.36336066871881484,0.35459062159061433,0.2522032469511032
2800_34000,0.3536731839179993,0.3447159916162491,0.32206014543771744,0.3284800127148628,0.27934740036725997,0.4839039668440819,0.4124710813164711,0.3488252282142639,0.2263935886323452,0.1733216553926468,0.7977739036083221
2800_34800,0.49981639683246615,0.3352242037653923,0.33326809853315353,0.4285539299249649,0.4180968314409256,0.6318766623735428,0.47796531170606615,0.44811287969350816,0.3217779263854027,0.4403001040220261,0.3009244993329048
2800_35600,0.25242578238248825,0.17444294467568397,0.23314934968948364,0.22964704930782318,0.20796983316540718,0.17233535945415496,0.25202698409557345,0.1447958841919899,0.08404751382768154,0.07507219724357128,0.10770634263753891
2800_36400,0.41256260871887207,0.2899452179670334,0.27754542529582976,0.33280768841505054,0.3711268112063408,0.560393550992012,0.3753169238567352,0.2938984349370003,0.23014526292681695,0.13360513895750045,0.3623038724064827
2800_37200,0.2967490881681442,0.10309368744492531,0.1121867161244154,0.1304606944322586,0.16669913977384568,0.12089965417981148,0.19597281515598297,0.15798063576221466,0.2207383006811142,0.2859987586736679,0.34781329035758973
2800_38000,0.3095162853598595,0.16279684901237487,0.16831323876976967,0.1788460470736027,0.14470667019486427,0.19736564233899118,0.33712134808301925,0.21829561814665796,0.13705481216311455,0.17829714491963386,0.544918441772461
2800_38800,0.3711681842803955,0.23682331740856172,0.22729333937168122,0.27042701840400696,0.25577894002199175,0.34916153848171233,0.35475016832351686,0.24188327565789222,0.2406723253428936,0.2945247605443001,0.2969708800315857
2800_39600,0.49207378923892975,0.548218047618866,0.3220134347677231,0.37572200447320936,0.34355797469615934,0.5312135726213455,0.41657414138317106,0.35686919242143633,0.3275299057364464,0.7515433996915817,0.5480871260166168
2800_40400,0.45205204337835314,0.5157179057598115,0.3161416366696358,0.3401384800672531,0.32873817533254623,0.3443869471549988,0.39206506311893463,0.27850053310394285,0.11397134847939015,0.117608155682683,0.3566039279103279
2800_41200,0.20682064220309257,0.35307957231998444,0.19187551215291024,0.21671750992536545,0.1463615983724594,0.12873650640249254,0.19928547739982605,0.13936309814453127,0.26784327179193496,0.10161112882196903,0.2332397811114788
2800_42000,0.41587154269218446,0.41436637938022614,0.27341511100530624,0.28877448439598086,0.3019585147500038,0.26134473383426665,0.3592852935194969,0.27661761194467543,0.2123725637793541,0.11808768212795258,0.26990087181329725
2800_42800,0.1989500403404236,0.1767400972545147,0.16341729015111925,0.14469291493296624,0.1463256284594536,0.0936084020882845,0.22580916360020636,0.11842163354158401,0.2354654163122177,0.07997618801891804,0.1503288649022579
2800_43600,0.34174703508615495,0.2368505336344242,0.2257999986410141,0.24458912163972857,0.23168370574712754,0.2070477455854416,0.34706262350082395,0.19350705221295356,0.2248395025730133,0.11020981259644032,0.27439768314361573
2800_44400,0.3715406283736229,0.33058680295944215,0.27850719541311264,0.293033267557621,0.33027894496917726,0.23630356043577197,0.3390240862965584,0.23333802595734596,0.39804925620555875,0.2812650606036186,0.3988512590527534
2800_45200,0.34117439538240435,0.184751395881176,0.15870749354362487,0.17855774685740472,0.1742578610777855,0.18626586571335793,0.2453014723956585,0.1525592841207981,0.1264050707221031,0.06854179427027703,0.1812590427696705
2800_46000,0.44415859282016756,0.301797416806221,0.24817971438169478,0.2887744873762131,0.2653472810983658,0.42610612511634827,0.4451320007443428,0.3002875238656998,0.513647997379303,0.23056093007326126,0.37944941222667694
2800_46800,0.04258601106703282,0.02195245586335659,0.023573324736207723,0.07783005759119987,0.03244379907846451,0.02383476933464408,0.053025344386696815,0.04129499550908804,0.03762356098741293,0.013111419696360828,0.6716918617486953
2800_47600,0.42753692120313647,0.3048325553536415,0.27867598831653595,0.39873930960893633,0.3392311900854111,0.29531613886356356,0.37200196236371996,0.3287962660193443,0.4466783091425896,0.21673548445105553,0.4393493443727493
3600_25200,0.153619172424078,0.07614715099334717,0.08089759536087514,0.38978212624788283,0.10068992637097836,0.10939382128417492,0.11398254558444024,0.1419597826898098,0.06512670703232289,0.0295572092756629,0.2430530421435833
3600_26000,0.4273650124669075,0.1712176486849785,0.1475310243666172,0.22250259891152382,0.20471088215708733,0.3879345029592514,0.2645877555012703,0.2106333330273628,0.5855757743120193,0.11851507686078548,0.22557288184762
3600_26800,0.3094610244035721,0.08836706764996052,0.08292289339005947,0.10596833229064942,0.19682167395949365,0.38474495708942413,0.12452189587056636,0.11094668172299862,0.1731743283569813,0.09555695615708829,0.11231487691402435
3600_27600,0.33019382655620577,0.23632154986262321,0.21119172871112823,0.24259952679276467,0.22607485204935074,0.21293826922774314,0.2537170112133026,0.20606302246451377,0.32826300114393236,0.22889214605093003,0.404011070728302
3600_28400,0.08773787766695022,0.0671334758400917,0.12692015692591668,0.2609305396676064,0.11421737745404244,0.05997517704963684,0.09501851946115494,0.0765809327363968,0.18040163740515708,0.4638098835945129,0.11596752889454365
3600_30000,0.5867298305034637,0.33508019149303436,0.30765780210495,0.3184992611408234,0.3882935330271721,0.2630751594901085,0.5506047040224076,0.30730102956295013,0.19402522146701812,0.19820341020822524,0.49277770668268206
3600_31600,0.362035058438778,0.17886172384023666,0.18991799876093865,0.23236742988228798,0.23668512105941775,0.36931165456771853,0.2789413884282112,0.22090538293123246,0.1551581732928753,0.12357736788690091,0.3545670673251152
3600_32400,0.3446227371692657,0.22098429575562478,0.19763217642903327,0.20761428996920586,0.30719064027070997,0.5654710173606873,0.2744761869311333,0.2474346376955509,0.1114634420722723,0.08849998824298382,0.1652008920907974
3600_33200,0.22914133369922637,0.18979456052184104,0.16834291815757751,0.1768282786011696,0.15687158703804016,0.2843777373433113,0.2389181636273861,0.1810290925204754,0.22595231384038925,0.4061835750937462,0.16423116996884346
3600_34000,0.22758258655667304,0.21488011106848717,0.17786410078406334,0.19951561018824576,0.1717621348798275,0.27278327494859694,0.23389414474368095,0.2049805022776127,0.1843073546886444,0.5419198870658875,0.17396016493439675
3600_34800,0.284170600771904,0.25624208748340604,0.23967138007283212,0.25965989381074905,0.23121819645166397,0.52827790081501,0.31631228774785997,0.25365930646657947,0.16045178174972535,0.14570669829845428,0.2308048814535141
3600_35600,0.16744831502437593,0.17541633546352386,0.2200490839779377,0.19203093498945237,0.14844573736190797,0.08993931002914905,0.21736625954508781,0.12011944465339183,0.05565417762845755,0.038487886637449266,0.09467010572552681
3600_36400,0.2005162201821804,0.12226820439100265,0.13928122222423553,0.13387422785162928,0.1286886528134346,0.08381056189537048,0.14539618343114852,0.11459477283060551,0.036472616344690324,0.04005165807902813,0.10647059679031372
3600_37200,0.18054519221186638,0.10892505533993244,0.11900539584457874,0.14146964624524117,0.2035849869251251,0.1039572935551405,0.14185253232717515,0.11553328521549702,0.09336757622659207,0.08037144169211388,0.25724470764398577
3600_38000,0.08417115285992623,0.048983019031584266,0.0709319531917572,0.08524230048060417,0.08451688401401043,0.046571492403745654,0.06649624779820443,0.06115977223962545,0.13312962502241135,0.09893690310418606,0.1590121127665043
3600_38800,0.30742082595825193,0.24212669357657432,0.21520235389471054,0.24488390982151031,0.26190069913864134,0.2816177889704704,0.3772313579916954,0.25558640360832213,0.20742201134562493,0.2722852125763893,0.2000233694911003
3600_39600,0.22205794006586074,0.42058254182338717,0.17799963727593424,0.1842961683869362,0.1418977715075016,0.2308235064148903,0.22400758564472198,0.15339197665452958,0.14185115024447442,0.08306799530982971,0.17094866782426835
3600_40400,0.1928288884460926,0.16631784290075302,0.12326653003692627,0.128959072381258,0.16268757581710816,0.10269101299345494,0.1355553835630417,0.10099176615476609,0.07252050861716271,0.057713997550308704,0.16699761673808097
3600_41200,0.2454048864543438,0.2637783244252205,0.18333822563290597,0.21640252470970153,0.17414604127407074,0.1499669149518013,0.19934140518307686,0.16592310667037963,0.14655395597219467,0.10544134192168712,0.6403168946504593
3600_42000,0.24494993686676025,0.3386243000626564,0.15953886061906813,0.13969304785132408,0.14532665833830832,0.1378350406885147,0.20691094622015954,0.1173714816570282,0.05181869249790907,0.05130575243383646,0.16051943823695183
3600_42800,0.34446959644556047,0.2628023847937584,0.19971651956439018,0.20643644630908967,0.20189857184886933,0.26177479028701783,0.295120707154274,0.1851096495985985,0.1290303185582161,0.16432138979434968,0.26839069128036497
3600_43600,0.25393084809184074,0.14772423952817917,0.09357108250260353,0.11477900743484497,0.11476625278592109,0.07925481349229813,0.15598988085985185,0.0899846725165844,0.06643820777535439,0.1926514334976673,0.13448304012417794
3600_44400,0.24669963046908377,0.1318101704120636,0.10312384516000749,0.10759183689951897,0.1149421114474535,0.15874969959259033,0.24491802752017974,0.11391591280698776,0.061957784555852415,0.09481271468102932,0.10655399337410927
