"","L2/3 IT CTX-1","L4/5 IT CTX","L5 IT CTX","L5 NP CTX","L5 PT CTX","L6 CT CTX","L6 IT CTX","L6b CTX","Lamp5","Sst","Vip"
"30",0,0.011067472932162,0.0110211819501264,0.0115279047639855,0.901033809352243,0,0.02156993257985,0,0.0196631713097343,0,0.0241165271118983
"31",0,0.0112784556357016,0,0.0630605416678136,0.441605335699403,0,0,0,0.0196317718912752,0.439634527737782,0.024789367368025
"32",0,0,0,0.0395926818133328,0.663587207757038,0,0,0,0,0.275846383195878,0.0209737272337512
"33",0,0,0.0177555381672657,0.0512164734406379,0.727325204330243,0.0128115953210486,0,0,0,0.166827382210375,0.0240638065304292
"34",0.229293847375093,0,0.133949183212276,0,0,0.178075241582544,0.0256481720304319,0,0,0.257049946448149,0.175983609351505
"35",0.0116431582983567,0,0.0319314030346994,0,0.857069352797629,0.0383606069415191,0,0,0,0.0386651718864779,0.0223303070413179
"36",0.0151116212758959,0,0.023264997319154,0,0.866459486532759,0.034870689080957,0,0,0,0.060293205791234,0
"37",0,0,0,0,0.910574834824101,0.049086599659531,0.012375273856475,0,0.0167649015818091,0.0111983900780843,0
"38",0,0,0.022335346654793,0,0.896972077617617,0.023545163926449,0.0202613493024237,0,0,0.018740706498828,0.0181453559998897
"39",0,0,0.013083626049239,0,0.867819212670808,0.016461393511793,0.0178676680420131,0,0,0.0847680997261464,0
"40",0.0168944631480942,0,0.026959037396491,0,0.913853612211588,0,0,0,0.0218007270959254,0,0.0204921601479016
"41",0.0166763066532567,0,0.0210575357358205,0.043506951372271,0.843925465713841,0,0.0108701601999824,0,0,0.0480001273941677,0.0159634529306609
"42",0,0,0.044370369780369,0,0.955629630219631,0,0,0,0,0,0
"43",0,0,0.0349724378456936,0,0.965027562154306,0,0,0,0,0,0
"44",0,0,0.0318165727433672,0,0.761411386280022,0,0.0353307591719669,0,0,0.148100544929397,0.0233407368752475
"45",0,0.0111778294182859,0.0210495243273659,0,0.920961862024958,0,0.0150767778831296,0,0,0.0210207115467472,0.010713294799513
"46",0,0.023183584290707,0.0175840022068636,0,0.583200288343711,0.0134614979654969,0.0103609439762606,0,0,0.336291429481975,0.0159182537349855
"47",0.0130930904328236,0.0268266515883836,0.0287290992005482,0.0474709299460963,0.459183271087811,0,0.0183367154994175,0,0,0.316840090397131,0.0895201518477889
"48",0.0605658573162189,0.0588284595072875,0.155443501460339,0.278100763784818,0,0,0.0567257661427042,0,0.0242274030707755,0.126881480506069,0.239226768211787
"49",0.0133763010256193,0,0.0185955518733781,0,0.37609456928584,0,0.0720365367211964,0,0,0.506456746523244,0.0134402945707227
"50",0.0952534376382685,0.0145902058495194,0.12316055385491,0,0.0788003450775376,0.0139796609680742,0.199863972607153,0,0.0511483688686613,0.352923851375667,0.0702796037602097
"51",0.022447332065459,0.0105146192266559,0,0,0.762910538283963,0,0.0374348846277948,0,0,0.155775030489952,0.0109175953061759
"52",0.0219893563596148,0,0.0194368690795588,0,0.606030467253501,0,0.0560972936122026,0,0,0.283055767345883,0.0133902463492398
"53",0.0109991585437116,0,0,0.0425056796809444,0.732956141816037,0.0587610586911468,0.0823457713561764,0,0,0.044738158452306,0.0276940314596773
"54",0.0113827456158015,0,0.0484718703309966,0.0415385229950764,0,0.0277777360176536,0,0,0,0.822750682294427,0.0480784427460451
"55",0,0,0.0166193055893711,0,0.913779884874658,0,0,0,0,0.0696008095359707,0
"56",0.0119966251396252,0,0.190967690639502,0,0.494638368456615,0.0686266922256063,0,0,0,0.136770211031231,0.0970004125074208
"57",0,0,0.0613480245987455,0,0.235916939399555,0,0,0,0,0.684474198282694,0.0182608377190058
"58",0,0.0141668997270635,0,0.0372662174690397,0.578794853659306,0,0.0143509919633509,0,0,0.344830282480377,0.0105907547008623
"59",0.0219925012571048,0,0.02388969504787,0,0.564227130267427,0.0397728368646747,0,0,0.0429458644864839,0.27646677279189,0.0307051992845499
"60",0.173028397111733,0,0,0.0684756598179115,0,0.0918148887975002,0.0995631121861827,0,0,0.487860633819829,0.0792573082668428
"61",0.0529354356767505,0,0.0259380054578245,0,0.264929680927297,0.0885217603724081,0.011237308652431,0,0.0145147393280432,0.506457833842528,0.0354652357427179
"62",0.0164159230088999,0,0.0545366806383764,0,0,0.0251738648727749,0.0130515576268883,0,0.03509373961958,0.819788673141047,0.0359395610924339
"63",0,0,0,0,0.771663408178557,0.0316996611819139,0,0,0,0.196636930639529,0
"64",0.0224226285287837,0,0.0353014785685978,0,0.762512767312772,0.104732685860403,0,0,0,0.0588689792627619,0.0161614604666819
"65",0.0186826864912953,0,0.0389220552473981,0,0.771169215799367,0.106184054719861,0.0129827870742581,0,0.0305549320785174,0,0.0215042685893026
"66",0.0297656002355732,0,0.0492885292388512,0,0.38584957264478,0.0917939134929381,0,0,0.0392329467630519,0.379107538593714,0.0249618990310916
"67",0.0120197853736137,0.025485045950351,0.0612126871120423,0.0670776230186203,0.620494441646417,0,0,0,0,0.191501824859499,0.0222085920394568
"68",0.217547119696292,0.0466169545301795,0,0.290697292830076,0,0.0899776736950024,0.0595619586280195,0,0.130747550781585,0.0601862971580991,0.104665152680746
"69",0.0171942060078147,0,0,0.0360706534763176,0.744303193568664,0.0106666402207872,0,0,0.0270016173310109,0.154571492362927,0.0101921970324779
"70",0.0621561569131702,0,0.0245574049374017,0.103035609223166,0.306481103232403,0.0155415932596218,0.0403298103060256,0,0,0.420576765366359,0.027321556761852
"71",0,0,0.0133461225186477,0.0259502602437909,0.925402344953021,0,0,0,0.0161401942120552,0.0191610780724848,0
"72",0.0105435787646582,0.017336833104637,0.0227036694668184,0.0113049470712369,0.831999657454331,0,0,0,0,0.0897805985392904,0.016330715599028
"73",0,0.0208901113025806,0.0145884163346391,0,0.909050334779095,0,0,0,0,0.0437729084107378,0.0116982291729475
"74",0.0108064407818143,0.0514331414031855,0.0504255143645752,0.024637113186471,0.694504949714002,0.0286392138773258,0,0,0.0378746463478415,0,0.101678980324785
"75",0,0.0175016398588879,0.0103714464506264,0.01059036522348,0.961536548467006,0,0,0,0,0,0
"76",0.0262696138179847,0.0202553033610863,0.029132846462533,0,0.88604595645502,0,0,0,0,0.0225905807792223,0.0157056991241538
"77",0.337213016285038,0.165285371961074,0.284229212560229,0,0,0.0393609086105784,0.0573663382381512,0,0,0,0.11654515234493
"78",0.06572157326192,0.0127422047583452,0.0477500730607828,0.026399840150778,0.485207375345141,0,0.0907059078891525,0,0,0.242976970641987,0.0284960548918936
"79",0.0444188729306137,0.0143834860163213,0.016822470837824,0.0237809791797748,0.620100848214515,0,0.0239348341594428,0,0,0.234634534003249,0.0219239746582591
"80",0.0893434452857037,0.0410917819875066,0.0617648970584201,0,0,0,0.0992000028310163,0,0,0.542672930397787,0.165926942439566
"81",0.0182211813445495,0,0,0.225819411307507,0.382080144006748,0,0.0995631125726957,0,0,0.162848791000398,0.111467359768101
"82",0.0161970404286465,0,0.333806704598255,0,0,0,0,0,0.026458049596857,0.537707564444033,0.0858306409322085
"83",0,0,0.0349916531975963,0,0.810012166384407,0,0,0,0,0.133951108675836,0.0210450717421603
"84",0,0,0.0606736618249859,0.381316548950062,0,0,0,0,0,0.430987305468691,0.127022483756261
"85",0,0,0,0.0251872420208348,0.742483950320211,0,0.0352582908351422,0,0,0.185694205024406,0.0113763117994068
"86",0,0,0.0117344435985905,0.0105833833709295,0.874309945776836,0,0.0107646489111524,0,0,0.0926075783424915,0
"87",0.28423178720208,0,0.0787337892790799,0,0,0.193385447178834,0.123688920838255,0,0,0.230809387310629,0.089150668191122
"88",0.0114306375845134,0,0.0248216400700214,0,0.436215469345647,0.0111169132709999,0,0,0.055563686840318,0.440225999993223,0.0206256528952769
"89",0.0235201354489976,0,0.0399590556593572,0,0.854360717423896,0.0482615551686758,0,0,0,0,0.0338985362990732
"90",0,0,0.0187720308425827,0,0.900776037761951,0.0479527482446406,0.0211857299685903,0,0,0,0.0113134531822359
"91",0,0,0.0210446450882311,0.0126915136247544,0.845237171436393,0.0654682441362913,0.0225793414800282,0,0.0220006615072969,0,0.0109784227270052
"92",0,0,0.0227599119364203,0,0.881919451006404,0.0398129407361833,0.016663379313998,0,0.0124382705857023,0,0.0264060464212921
"93",0,0,0,0.028002316853754,0.789587455322195,0.0266092208617539,0.0213503527207431,0,0,0.134450654241554,0
"94",0.0103795250267323,0,0.0208375584083277,0.028991018841411,0.905756008409432,0,0.0238224903282725,0,0,0,0.0102133989858245
"95",0.165165348150872,0,0.19090084450202,0.0352928334168794,0.439803144035253,0.0557724303412793,0,0,0.0129557410829384,0,0.100109658470758
"96",0.0426672181418619,0,0,0.106232747107917,0,0.0271934154519492,0.0680214141849925,0,0.0217457974139055,0.688436376975526,0.0457030307238473
"97",0,0,0.0105348680533433,0.0148030632336,0.827932929768685,0,0,0,0,0.131132798006811,0.0155963409375605
"98",0,0,0.0257154093014225,0,0.72742526058788,0,0.0393937228269913,0,0.0125704724859111,0.18101192749879,0.0138832072990046
"99",0,0.0202407117752045,0,0,0.809835953441055,0.0103899780650007,0.0127370565413162,0,0.0164699347837194,0.119163720793082,0.0111626446006224
"100",0,0.0161062425927075,0.0183706345176477,0,0.931717882614164,0,0,0,0,0.0338052402754807,0
"101",0,0.0302818265117725,0,0.0341641045906216,0.917306922686499,0,0,0,0.0182471462111067,0,0
"102",0,0.0192433213126582,0.0212254855385826,0,0.823043261178953,0,0.0210276704646453,0,0,0.104866957231553,0.0105933042736074
"103",0.0559659144810798,0.0315166104810916,0.0945691855729096,0.0147652408681611,0.597863220212515,0,0.101657528368342,0,0.0530772210881005,0,0.0505850789277998
"104",0,0,0.0615970008566127,0,0.780058469003539,0,0.109456649015914,0,0.0244529588482908,0,0.024434922275644
"105",0,0.0144442726444225,0,0.0245110554282713,0.882221764784132,0,0.0487895165913819,0,0.0170533284185608,0,0.0129800621332318
"106",0.0627294126073841,0.0241149114005616,0.0418850549439787,0.0108866828469247,0.621618244007645,0,0.112820338206059,0,0,0.0970453709263043,0.0288999850611434
"107",0,0,0,0,0.906711509887826,0.0263455618256813,0.0444566637474546,0,0.0224862645390381,0,0
"108",0,0,0,0.129734566749032,0.293364895426825,0.030916824440857,0.0637379165519105,0,0.0629359245814187,0,0.419309872249956
"109",0.021691584873895,0,0.103068846143179,0.0109710495281915,0,0,0,0,0.0159472942537144,0.786147938613349,0.062173286587671
"110",0,0,0,0.655847212727667,0,0.0617130527105744,0.0876157363194381,0,0,0,0.194823998242321
"111",0.0195273147467348,0,0.0368611333587527,0,0.285322319212597,0.0249745493642597,0,0,0.0144531272571306,0.594850269845933,0.0240112862145915
"112",0.024286570331065,0,0.0186385269158932,0,0.836993231952326,0.0371834725127416,0,0,0,0.0655173017962163,0.0173808964917583
"113",0,0.011499290270311,0,0.0253876724577531,0.563820147141976,0,0.0236559837857841,0,0,0.357307681136414,0.0183292252077614
"114",0,0.0210569591907559,0,0.414363238678044,0.170302473319987,0,0,0,0.109564601469491,0.269811320535592,0.0149014068061292
"115",0,0,0,0,0.894880707398812,0,0,0,0,0.105119292601187,0
"116",0.0168932794374275,0,0.0658536396015427,0.0243506768613766,0.733466216918856,0.0801548267502292,0,0,0,0.023862684536392,0.0554186758941759
"117",0.0167698712207555,0,0.0207370356228968,0,0.794446995690886,0.0974577712098535,0,0,0,0.0705883262556086,0
"118",0,0,0,0.0175530420915319,0.738759021380857,0.0461910793915162,0.0128189577589775,0,0.0247413283428075,0.148912621943756,0.0110239490905537
"119",0,0.0134573343322551,0,0,0.774314828286217,0.0239580966010467,0.0327621657321572,0,0.0199073064113297,0.135600268636994,0
"120",0,0.0138054703962208,0.0239888821881866,0.0340510483858425,0.889308212933082,0.0253457429504639,0,0,0,0,0.013500643146204
"121",0,0,0,0.0211069657055731,0.978893034294427,0,0,0,0,0,0
"122",0,0,0.0137083443051257,0,0.973948666933286,0,0,0,0,0.0123429887615885,0
"123",0.063786222572018,0,0,0.0955197215813729,0.407955860246323,0.0205657437708809,0.0161632904970673,0,0,0.35709136361414,0.038917797718198
"124",0.0353130150323352,0,0,0.0579182351764522,0.833765879420423,0.0163335562979108,0.0171167811290599,0,0.0155751969289312,0,0.023977336014888
"125",0,0,0.0252381093263831,0.0173051815352717,0.790535889246497,0.0120189856513916,0,0,0.0127093246876772,0.12881780606445,0.0133747034883296
"126",0,0.0273065065157347,0,0,0.959230364957266,0,0.0134631285269992,0,0,0,0
"127",0,0.0125496624120753,0,0,0.953068987211678,0,0.0123154955166448,0,0,0.0220658548596015,0
"128",0.0130873069663572,0.0200822985423169,0.048909293172623,0,0.573365408459543,0,0,0,0,0.275763211073695,0.0687924817854651
"129",0.0225439229095378,0.0460256483323158,0.0387528188528474,0,0.802682656607729,0,0.071964926195916,0,0,0,0.0180300271016542
"130",0.0368178220648288,0.0190497023712361,0.0239084663737395,0,0.680889232893521,0.0154819386331257,0.0537359390313058,0,0,0.148679269552391,0.0214376290798524
"131",0.155629037437952,0.0590165588253698,0.0623120142101447,0,0,0.0150083424154632,0.137678079646801,0,0,0.526469734641939,0.0438862328223301
"132",0.0378103867373037,0.0177617379135,0.0647574189333337,0.0230893055515346,0.386201770640192,0.0111109496319315,0.207877881925819,0,0.0110624474869361,0.20947835205483,0.0308497491246194
"133",0,0.0112274583706106,0.0135742959706694,0,0.849766566828908,0,0.0436923000069078,0,0.027392795838415,0.0375440974739499,0.0168024855105388
"134",0.112521763893077,0.036673236219853,0.0582556311088749,0,0.477578863596806,0.0283867952301729,0.138317155429001,0,0.0828646725210246,0,0.0654018820011899
"135",0,0,0,0.151736590883583,0,0.0127032940551206,0.0463086040733407,0,0,0.759263853044599,0.0299876579433563
"136",0.0541201353373237,0,0.257528638347381,0.0872222851417705,0,0.071110039831452,0,0,0.323661032420569,0.0160903785847705,0.190267490336734
"137",0,0,0,0.525236559193894,0,0.14074237212898,0.0884516806097701,0,0,0.047006043089491,0.198563344977865
"138",0,0,0.0218240560498936,0,0.637382850684102,0.0214252547379381,0,0,0,0.30169213267628,0.0176757058517862
"139",0,0.0317638993371018,0.0489512009528776,0,0.83442378506467,0.0318092327400544,0,0,0.013723973711238,0,0.0393279081940586
"140",0,0,0,0.126179884290666,0.205073192632537,0.0128154843555002,0,0,0.0867790039589,0.569152434762397,0
"141",0.0861050553322706,0,0.158730182635344,0.0906753246839851,0,0.104497648127896,0.0872824475748632,0,0,0.366883572927276,0.105825768718365
"142",0,0,0,0.0839360157704417,0.845927934991679,0.0206555161110076,0.0195093846208827,0,0,0,0.0299711485059894
"143",0.0420048770267187,0,0.0529083983570561,0,0.703934917460111,0.0400953423028012,0,0,0,0.131101291909557,0.0299551729437557
"144",0,0,0.0352985610533197,0,0.836981049814671,0.0421588812001518,0,0,0,0.0719978324328367,0.0135636754990211
"145",0,0.0113337335511699,0,0.0335151926440007,0.823678786719351,0.0443946832610942,0.0209515326159986,0,0.0400385694124943,0,0.0260875017958912
"146",0,0,0,0.0215528202106589,0.877662917836598,0.0314831272127689,0.0127715777379777,0,0.0148290324242946,0,0.0417005245777019
"147",0,0,0.0238341216795147,0,0.906833074718669,0.02676907906267,0.0149106177288223,0,0.010793158988129,0,0.0168599478221945
"148",0,0,0.0320531282974058,0.017743463144285,0.931268614741078,0,0,0,0,0,0.0189347938172309
"149",0.029357895652747,0.0100988463409334,0.0246030900517617,0.0449698309798932,0.793535544964104,0.0172389366452486,0.0114218479240091,0,0.0413213573614147,0,0.0274526500798883
"150",0.278623497432372,0,0.0860637407574652,0.274699465940135,0,0,0,0,0,0.297487026398148,0.0631262694718806
"151",0.0477183612154655,0,0,0.0388803814622661,0.451361229109571,0.0652818347819903,0.0142441413263107,0,0,0.314051894163679,0.0684621579407173
"152",0,0,0,0.0142564824291394,0.922910473466903,0.0114762370613126,0,0,0.0334861617714373,0,0.0178706452712078
"153",0,0.0191781034600403,0.0283329373177709,0,0.866406053882356,0,0,0,0,0.0656391238730545,0.0204437814667783
"154",0,0.0337248666863369,0.0127793126402272,0.0264315517179332,0.891984719178388,0.0102147711214909,0,0,0.0104955458595964,0,0.014369232796027
"155",0,0.036309755323493,0.0233308597276335,0.0145059024556756,0.884305165339825,0.020216390948406,0,0,0,0,0.0213319262049666
"156",0.0408737536144983,0.0449564070246488,0.0544693548498507,0.0869329350115747,0.582012991662229,0,0.0618525617966537,0,0.0625903777477355,0.0294431896205285,0.0368684286722802
"157",0.0184276301502176,0.0162548477867403,0,0.0555671771595813,0.795604546946615,0.0220122971695704,0.0110877168196303,0,0.0568061561894659,0,0.0242396277781792
"158",0.0329017069426615,0,0.0313682891611462,0,0.576676833549242,0,0,0,0,0.334739200639212,0.0243139697077389
"159",0.0360266067555877,0.0193163700467811,0,0.02771837745246,0.687497479284269,0.0272535425820284,0.112249840633458,0,0.0166474183745073,0.0401003995387746,0.0331899653321337
"160",0.0320122516877535,0.0131113318775922,0.0196841518113469,0,0.691214495966022,0.0122262950922873,0.0507186724705244,0,0.0146215890483084,0.130289445954905,0.0361217660912596
"161",0.124758316572449,0.0282807482916889,0.116758954549035,0.21312399666128,0.0586176064900453,0,0.118789102736217,0,0.0101235985205904,0.188434542210761,0.141113133967934
"162",0,0,0.0368323557021534,0,0.507975335906531,0.0187268098646793,0.0122652512417504,0,0,0.238581259773967,0.185618987510919
"163",0,0,0.0364947241875854,0.0837079732027779,0.416026973402313,0.0128891883014952,0,0,0,0.428716214014702,0.0221649268911266
"164",0.0759733640698988,0,0.385450971246253,0,0,0.249638390084258,0,0,0,0,0.28893727459959
"165",0,0,0.0204255504340884,0,0.827407774807999,0.0217525362391447,0,0,0,0.111743689177795,0.018670449340973
"166",0.343629964545527,0,0.103084176091788,0.0572147546854345,0,0.0440383535892912,0,0,0.45203275108796,0,0
"167",0,0.0127398807047086,0,0,0.786172479607941,0,0.0301533543918954,0,0,0.160502552736594,0.0104317325588618
"168",0,0,0,0,0.90217226390948,0,0,0,0,0.0870454220518939,0.0107823140386257
"169",0,0,0,0,0.876668556425598,0,0,0,0,0.123331443574402,0
"170",0.0619525108367236,0,0.0181561020079002,0,0.323403363663173,0.0776576719434612,0.0266203413847525,0,0,0.453339527608341,0.0388704825556491
"171",0,0,0,0,0.862917941687117,0.0116054778395178,0,0,0,0.125476580473366,0
"172",0,0,0,0,0.826077507114994,0.0517646510707842,0.0164200045152074,0,0,0.105737837299015,0
"173",0,0,0.0203851845017526,0,0.85930179236708,0.0445627220460162,0.024530136830285,0,0,0.051220164254866,0
"174",0,0,0.0126034773948763,0,0.90178204662431,0.0411531996666146,0.0301312474931171,0,0.0143300288210817,0,0
"175",0,0,0.0165441059823584,0,0.885047497204744,0.0218319503354717,0.0140032434761779,0,0,0.0514321469237415,0.0111410560775061
"176",0,0,0.0122998033707326,0.0412593981921349,0.731621111958613,0.0148590599205807,0,0,0,0.177430711290594,0.0225299152673449
"177",0.0107369279500227,0,0.0319696842201879,0.0148480289302702,0.932105192993015,0,0.010340165906504,0,0,0,0
"178",0.0440651874296049,0,0,0.156946794690152,0.596328400388116,0.0310580290171396,0.0803048283918022,0,0,0.0549057929589783,0.0363909671242072
"179",0,0.023510151790648,0.0317155169125251,0.0525014007077383,0.846542559914213,0,0.0134600844287196,0,0.0322702862461559,0,0
"180",0,0,0,0.0248885617031064,0.930471343197167,0.0141125343689947,0,0,0.012046512362592,0,0.0184810483681397
"181",0,0,0.0179834586011213,0,0.892374697501046,0,0,0,0,0.0792840076603187,0.0103578362375144
"182",0,0.0361632154771559,0.0207304218538529,0.0212957662274042,0.837997823670241,0,0,0,0,0.0838127727713461,0
"183",0,0,0.0148395601182062,0,0.933631916962223,0,0,0,0,0.040238806220857,0.0112897166987137
"184",0,0.0266262952008242,0.0174503325007414,0.0325912979339217,0.792284132928481,0.0195842512239547,0.0953128857750845,0,0,0,0.0161508044369925
"185",0.0130640630293616,0.0151483215045376,0.0146416013843215,0.0284431666053869,0.81342766179851,0.0129124636503664,0.0716978344894437,0,0.015970275226909,0,0.0146946123111632
"186",0.0276489868686693,0.0389078666792379,0.0391089544448904,0,0.824147118653917,0,0.0366819482310922,0,0.015691117304393,0,0.0178140078178001
"187",0.127624891715654,0.0273659526009165,0.0760365186654403,0.0406786173258241,0.264235231088317,0.0564692525322513,0.193941622371287,0,0,0,0.21364791370031
"188",0.0132598216354516,0,0.0176684798246218,0.0142323005561797,0.722681584669186,0,0.0531818589234491,0,0,0.167884844203249,0.0110911101878631
"189",0.0129164487096654,0,0,0,0.88904529951085,0,0.0449293702238308,0,0,0.0531088815556542,0
"190",0,0,0.0113105805161104,0,0.935844616496465,0,0.052844802987425,0,0,0,0
"191",0,0,0.0622751321221414,0,0.59326466831055,0,0,0,0,0.321784908782532,0.0226752907847764
"192",0,0,0.0227553276148961,0,0.882508656402397,0,0,0,0,0.0840114939401885,0.0107245220425182
"193",0,0,0.0175330222404652,0,0.767709471043424,0,0,0,0,0.214757506716111,0
"194",0,0.0144833898338611,0.0154424743602275,0,0.912033412793356,0,0,0,0,0.0580407230125551,0
"195",0,0,0,0.0137809367278758,0.88777438766961,0,0,0,0,0.0984446756025143,0
"196",0,0,0,0,0.86602332130213,0,0,0,0,0.13397667869787,0
"197",0,0,0,0,0.76221948869134,0,0,0,0,0.23778051130866,0
"198",0.0306934791091264,0,0.0380821791335063,0,0.729222038171018,0.0774991550570551,0,0,0,0.095021914018359,0.0294812345109354
"199",0.0108897770789535,0.0121777036520608,0.0447125191505423,0,0.754642966653967,0.0778482181676372,0,0,0.0414638610122672,0,0.0582649542845715
"200",0,0,0.0105671439429379,0,0.91769977600559,0.0304927540657898,0.0137267589169939,0,0.0158620861446724,0,0.0116514809240163
"201",0,0.0117462209126057,0.0367489442380289,0.0132927164460432,0.899068610925748,0.0246343913020594,0.0145091161755145,0,0,0,0
"202",0,0,0.0185538568473064,0,0.766633542708638,0,0,0,0,0.214812600444055,0
"203",0.0365195289398202,0,0.0185378131120266,0.0250597128469237,0.77255658549032,0,0,0,0,0.129102156472676,0.018224203138233
"204",0.177205068228504,0,0.0778785691577831,0.104281229728183,0.0399121604695447,0.0201923895264238,0.0262718744694099,0,0,0.454936747817309,0.099321960602842
"205",0.0138785584129207,0,0.0159334414247155,0.0389644891231603,0.744043197397151,0.0105666630527938,0,0,0,0.139842290270356,0.0367713603189026
"206",0,0,0,0.0405652168260495,0.95943478317395,0,0,0,0,0,0
"207",0,0.0106794907878519,0.0221246991026574,0,0.890958502828319,0,0.019264209533442,0,0,0.0421818107696219,0.0147912869781077
"208",0,0.0146090716256859,0,0,0.878851944268583,0,0,0,0,0.0803176820149335,0.0262213020907977
"209",0,0.0272977561115034,0,0.0460329598667113,0.885605896078066,0.0109477522278064,0.0107571216261375,0,0,0,0.0193585140897751
"210",0.0316872835413915,0.0474678022439617,0.072836978553331,0,0.733804634409341,0,0.0489860999681633,0,0,0,0.0652172012838118
"211",0.0808671717374384,0.0344892005212,0.0852427921037021,0.0142847874591255,0.694545757579366,0,0.0507418743737275,0,0,0,0.0398284162254401
"212",0.0446350125673442,0,0.0587644653167741,0,0.734184004005613,0,0.0225646527029149,0,0,0.119023728442901,0.0208281369644523
"213",0.0376065754359405,0.0141385015107266,0.0115012729251781,0.0310778481042522,0.497795036938792,0.0284235373484872,0.0665769784249436,0,0,0.283881759137753,0.0289984901739271
"214",0.124008418929432,0.0145266088001112,0.108248527145531,0,0.1947753294027,0.0247020480349394,0.111239728143285,0,0,0.359447089378571,0.0630522501654294
"215",0.0450230101997137,0.0163459297595135,0.0430346077128012,0,0.255994702229555,0,0.0986641464893071,0,0,0.515406437545383,0.0255311660637272
"216",0.198222561126178,0.0277782827788966,0.169549940790063,0.145314902459759,0,0.0416682091529656,0.0521504335713975,0,0,0.145813835741228,0.219501834379513
"217",0,0,0,0.0650200895486315,0.722018634395061,0.0205085943291874,0.0105394548460654,0,0,0.168347268379477,0.0135659585015774
"218",0,0,0.0342924183298895,0,0.949250206661973,0,0,0,0,0,0.016457375008137
